Stops,Stints,Compounds,TotalTime_s
2,"(25, 11, 20)","('Hard', 'Soft', 'Hard')",5008.808961601975
2,"(11, 25, 20)","('Soft', 'Hard', 'Hard')",5008.808961601975
2,"(20, 11, 25)","('Hard', 'Soft', 'Hard')",5008.808961601975
2,"(20, 25, 11)","('Hard', 'Hard', 'Soft')",5008.808961601975
2,"(5, 32, 19)","('Soft', 'Hard', 'Hard')",5008.844806888635
2,"(32, 19, 5)","('Hard', 'Hard', 'Soft')",5008.844806888635
2,"(5, 19, 32)","('Soft', 'Hard', 'Hard')",5008.844806888635
2,"(19, 5, 32)","('Hard', 'Soft', 'Hard')",5008.844806888635
2,"(32, 5, 19)","('Hard', 'Soft', 'Hard')",5008.844806888635
2,"(19, 32, 5)","('Hard', 'Hard', 'Soft')",5008.844806888635
2,"(30, 8, 18)","('Hard', 'Soft', 'Hard')",5008.848344292514
2,"(8, 18, 30)","('Soft', 'Hard', 'Hard')",5008.848344292514
2,"(8, 30, 18)","('Soft', 'Hard', 'Hard')",5008.848344292514
2,"(18, 8, 30)","('Hard', 'Soft', 'Hard')",5008.848344292514
2,"(18, 30, 8)","('Hard', 'Hard', 'Soft')",5008.848344292514
2,"(30, 18, 8)","('Hard', 'Hard', 'Soft')",5008.848344292514
2,"(29, 9, 18)","('Hard', 'Soft', 'Hard')",5008.880927141983
2,"(9, 29, 18)","('Soft', 'Hard', 'Hard')",5008.880927141983
2,"(9, 18, 29)","('Soft', 'Hard', 'Hard')",5008.880927141983
2,"(29, 18, 9)","('Hard', 'Hard', 'Soft')",5008.880927141983
2,"(18, 9, 29)","('Hard', 'Soft', 'Hard')",5008.880927141983
2,"(18, 29, 9)","('Hard', 'Hard', 'Soft')",5008.880927141983
2,"(7, 18, 31)","('Soft', 'Hard', 'Hard')",5008.89287557087
2,"(31, 7, 18)","('Hard', 'Soft', 'Hard')",5008.89287557087
2,"(18, 7, 31)","('Hard', 'Soft', 'Hard')",5008.89287557087
2,"(18, 31, 7)","('Hard', 'Hard', 'Soft')",5008.89287557087
2,"(7, 31, 18)","('Soft', 'Hard', 'Hard')",5008.89287557087
2,"(31, 18, 7)","('Hard', 'Hard', 'Soft')",5008.89287557087
2,"(1, 23, 32)","('Soft', 'Hard', 'Hard')",5008.937091813217
2,"(23, 32, 1)","('Hard', 'Hard', 'Soft')",5008.937091813217
2,"(32, 1, 23)","('Hard', 'Soft', 'Hard')",5008.937091813217
2,"(23, 1, 32)","('Hard', 'Soft', 'Hard')",5008.937091813217
2,"(1, 32, 23)","('Soft', 'Hard', 'Hard')",5008.937091813217
2,"(32, 23, 1)","('Hard', 'Hard', 'Soft')",5008.937091813217
2,"(11, 26, 19)","('Soft', 'Hard', 'Hard')",5008.966878868726
2,"(26, 19, 11)","('Hard', 'Hard', 'Soft')",5008.966878868726
2,"(19, 26, 11)","('Hard', 'Hard', 'Soft')",5008.966878868726
2,"(11, 19, 26)","('Soft', 'Hard', 'Hard')",5008.966878868726
2,"(26, 11, 19)","('Hard', 'Soft', 'Hard')",5008.966878868726
2,"(19, 11, 26)","('Hard', 'Soft', 'Hard')",5008.966878868726
2,"(10, 28, 18)","('Soft', 'Hard', 'Hard')",5008.990624119277
2,"(18, 28, 10)","('Hard', 'Hard', 'Soft')",5008.990624119277
2,"(18, 10, 28)","('Hard', 'Soft', 'Hard')",5008.990624119277
2,"(28, 18, 10)","('Hard', 'Hard', 'Soft')",5008.990624119277
2,"(10, 18, 28)","('Soft', 'Hard', 'Hard')",5008.990624119277
2,"(28, 10, 18)","('Hard', 'Soft', 'Hard')",5008.990624119277
2,"(6, 32, 18)","('Soft', 'Hard', 'Hard')",5009.01452097705
2,"(18, 6, 32)","('Hard', 'Soft', 'Hard')",5009.01452097705
2,"(32, 6, 18)","('Hard', 'Soft', 'Hard')",5009.01452097705
2,"(32, 18, 6)","('Hard', 'Hard', 'Soft')",5009.01452097705
2,"(6, 18, 32)","('Soft', 'Hard', 'Hard')",5009.01452097705
2,"(18, 32, 6)","('Hard', 'Hard', 'Soft')",5009.01452097705
2,"(12, 22, 22)","('Soft', 'Hard', 'Hard')",5009.020247746
2,"(22, 12, 22)","('Hard', 'Soft', 'Hard')",5009.020247746
2,"(22, 22, 12)","('Hard', 'Hard', 'Soft')",5009.020247746
2,"(23, 21, 12)","('Hard', 'Hard', 'Soft')",5009.046567290458
2,"(21, 23, 12)","('Hard', 'Hard', 'Soft')",5009.046567290458
2,"(23, 12, 21)","('Hard', 'Soft', 'Hard')",5009.046567290458
2,"(12, 21, 23)","('Soft', 'Hard', 'Hard')",5009.046567290458
2,"(12, 23, 21)","('Soft', 'Hard', 'Hard')",5009.046567290458
2,"(21, 12, 23)","('Hard', 'Soft', 'Hard')",5009.046567290458
2,"(20, 3, 33)","('Hard', 'Soft', 'Hard')",5009.05255562878
2,"(33, 20, 3)","('Hard', 'Hard', 'Soft')",5009.05255562878
2,"(3, 33, 20)","('Soft', 'Hard', 'Hard')",5009.05255562878
2,"(33, 3, 20)","('Hard', 'Soft', 'Hard')",5009.05255562878
2,"(20, 33, 3)","('Hard', 'Hard', 'Soft')",5009.05255562878
2,"(3, 20, 33)","('Soft', 'Hard', 'Hard')",5009.05255562878
2,"(33, 21, 2)","('Hard', 'Hard', 'Soft')",5009.087864379379
2,"(2, 33, 21)","('Soft', 'Hard', 'Hard')",5009.087864379379
2,"(2, 21, 33)","('Soft', 'Hard', 'Hard')",5009.087864379379
2,"(21, 2, 33)","('Hard', 'Soft', 'Hard')",5009.087864379379
2,"(33, 2, 21)","('Hard', 'Soft', 'Hard')",5009.087864379379
2,"(21, 33, 2)","('Hard', 'Hard', 'Soft')",5009.087864379379
2,"(19, 4, 33)","('Hard', 'Soft', 'Hard')",5009.094361006005
2,"(33, 19, 4)","('Hard', 'Hard', 'Soft')",5009.094361006005
2,"(19, 33, 4)","('Hard', 'Hard', 'Soft')",5009.094361006005
2,"(4, 33, 19)","('Soft', 'Hard', 'Hard')",5009.094361006005
2,"(33, 4, 19)","('Hard', 'Soft', 'Hard')",5009.094361006005
2,"(4, 19, 33)","('Soft', 'Hard', 'Hard')",5009.094361006005
2,"(24, 12, 20)","('Hard', 'Soft', 'Hard')",5009.125525923834
2,"(20, 24, 12)","('Hard', 'Hard', 'Soft')",5009.125525923834
2,"(12, 20, 24)","('Soft', 'Hard', 'Hard')",5009.125525923834
2,"(24, 20, 12)","('Hard', 'Hard', 'Soft')",5009.125525923834
2,"(20, 12, 24)","('Hard', 'Soft', 'Hard')",5009.125525923834
2,"(12, 24, 20)","('Soft', 'Hard', 'Hard')",5009.125525923834
2,"(18, 11, 27)","('Hard', 'Soft', 'Hard')",5009.177435224394
2,"(11, 27, 18)","('Soft', 'Hard', 'Hard')",5009.177435224394
2,"(27, 18, 11)","('Hard', 'Hard', 'Soft')",5009.177435224394
2,"(11, 18, 27)","('Soft', 'Hard', 'Hard')",5009.177435224394
2,"(18, 27, 11)","('Hard', 'Hard', 'Soft')",5009.177435224394
2,"(27, 11, 18)","('Hard', 'Soft', 'Hard')",5009.177435224394
2,"(31, 8, 17)","('Hard', 'Soft', 'Hard')",5009.195720983151
2,"(17, 8, 31)","('Hard', 'Soft', 'Hard')",5009.195720983151
2,"(31, 17, 8)","('Hard', 'Hard', 'Soft')",5009.195720983151
2,"(8, 17, 31)","('Soft', 'Hard', 'Hard')",5009.195720983151
2,"(8, 31, 17)","('Soft', 'Hard', 'Hard')",5009.195720983151
2,"(17, 31, 8)","('Hard', 'Hard', 'Soft')",5009.195720983151
2,"(22, 1, 33)","('Hard', 'Soft', 'Hard')",5009.200287257803
2,"(33, 22, 1)","('Hard', 'Hard', 'Soft')",5009.200287257803
2,"(33, 1, 22)","('Hard', 'Soft', 'Hard')",5009.200287257803
2,"(1, 22, 33)","('Soft', 'Hard', 'Hard')",5009.200287257803
2,"(22, 33, 1)","('Hard', 'Hard', 'Soft')",5009.200287257803
2,"(1, 33, 22)","('Soft', 'Hard', 'Hard')",5009.200287257803
2,"(9, 30, 17)","('Soft', 'Hard', 'Hard')",5009.201984288161
2,"(17, 30, 9)","('Hard', 'Hard', 'Soft')",5009.201984288161
2,"(30, 17, 9)","('Hard', 'Hard', 'Soft')",5009.201984288161
2,"(30, 9, 17)","('Hard', 'Soft', 'Hard')",5009.201984288161
2,"(9, 17, 30)","('Soft', 'Hard', 'Hard')",5009.201984288161
2,"(17, 9, 30)","('Hard', 'Soft', 'Hard')",5009.201984288161
2,"(5, 18, 33)","('Soft', 'Hard', 'Hard')",5009.213280511054
2,"(33, 18, 5)","('Hard', 'Hard', 'Soft')",5009.213280511054
2,"(18, 5, 33)","('Hard', 'Soft', 'Hard')",5009.213280511054
2,"(18, 33, 5)","('Hard', 'Hard', 'Soft')",5009.213280511054
2,"(33, 5, 18)","('Hard', 'Soft', 'Hard')",5009.213280511054
2,"(5, 33, 18)","('Soft', 'Hard', 'Hard')",5009.213280511054
2,"(25, 12, 19)","('Hard', 'Soft', 'Hard')",5009.257123646126
2,"(12, 25, 19)","('Soft', 'Hard', 'Hard')",5009.257123646126
2,"(25, 19, 12)","('Hard', 'Hard', 'Soft')",5009.257123646126
2,"(12, 19, 25)","('Soft', 'Hard', 'Hard')",5009.257123646126
2,"(19, 25, 12)","('Hard', 'Hard', 'Soft')",5009.257123646126
2,"(19, 12, 25)","('Hard', 'Soft', 'Hard')",5009.257123646126
2,"(17, 7, 32)","('Hard', 'Soft', 'Hard')",5009.266571805964
2,"(7, 32, 17)","('Soft', 'Hard', 'Hard')",5009.266571805964
2,"(32, 7, 17)","('Hard', 'Soft', 'Hard')",5009.266571805964
2,"(17, 32, 7)","('Hard', 'Hard', 'Soft')",5009.266571805964
2,"(7, 17, 32)","('Soft', 'Hard', 'Hard')",5009.266571805964
2,"(32, 17, 7)","('Hard', 'Hard', 'Soft')",5009.266571805964
2,"(10, 29, 17)","('Soft', 'Hard', 'Hard')",5009.285361720996
2,"(29, 17, 10)","('Hard', 'Hard', 'Soft')",5009.285361720996
2,"(10, 17, 29)","('Soft', 'Hard', 'Hard')",5009.285361720996
2,"(17, 10, 29)","('Hard', 'Soft', 'Hard')",5009.285361720996
2,"(29, 10, 17)","('Hard', 'Soft', 'Hard')",5009.285361720996
2,"(17, 29, 10)","('Hard', 'Hard', 'Soft')",5009.285361720996
2,"(17, 33, 6)","('Hard', 'Hard', 'Soft')",5009.414536756603
2,"(33, 6, 17)","('Hard', 'Soft', 'Hard')",5009.414536756603
2,"(6, 33, 17)","('Soft', 'Hard', 'Hard')",5009.414536756603
2,"(6, 17, 33)","('Soft', 'Hard', 'Hard')",5009.414536756603
2,"(33, 17, 6)","('Hard', 'Hard', 'Soft')",5009.414536756603
2,"(17, 6, 33)","('Hard', 'Soft', 'Hard')",5009.414536756603
2,"(3, 19, 34)","('Soft', 'Hard', 'Hard')",5009.4210292512
2,"(19, 3, 34)","('Hard', 'Soft', 'Hard')",5009.4210292512
2,"(3, 34, 19)","('Soft', 'Hard', 'Hard')",5009.4210292512
2,"(19, 34, 3)","('Hard', 'Hard', 'Soft')",5009.4210292512
2,"(34, 19, 3)","('Hard', 'Hard', 'Soft')",5009.4210292512
2,"(34, 3, 19)","('Hard', 'Soft', 'Hard')",5009.4210292512
2,"(20, 34, 2)","('Hard', 'Hard', 'Soft')",5009.43001845734
2,"(34, 20, 2)","('Hard', 'Hard', 'Soft')",5009.43001845734
2,"(2, 34, 20)","('Soft', 'Hard', 'Hard')",5009.43001845734
2,"(20, 2, 34)","('Hard', 'Soft', 'Hard')",5009.43001845734
2,"(2, 20, 34)","('Soft', 'Hard', 'Hard')",5009.43001845734
2,"(34, 2, 20)","('Hard', 'Soft', 'Hard')",5009.43001845734
2,"(18, 12, 26)","('Hard', 'Soft', 'Hard')",5009.4413604573365
2,"(26, 12, 18)","('Hard', 'Soft', 'Hard')",5009.4413604573365
2,"(26, 18, 12)","('Hard', 'Hard', 'Soft')",5009.4413604573365
2,"(12, 18, 26)","('Soft', 'Hard', 'Hard')",5009.4413604573365
2,"(12, 26, 18)","('Soft', 'Hard', 'Hard')",5009.4413604573365
2,"(18, 26, 12)","('Hard', 'Hard', 'Soft')",5009.4413604573365
2,"(11, 17, 28)","('Soft', 'Hard', 'Hard')",5009.445853281655
2,"(17, 28, 11)","('Hard', 'Hard', 'Soft')",5009.445853281655
2,"(28, 11, 17)","('Hard', 'Soft', 'Hard')",5009.445853281655
2,"(17, 11, 28)","('Hard', 'Soft', 'Hard')",5009.445853281655
2,"(28, 17, 11)","('Hard', 'Hard', 'Soft')",5009.445853281655
2,"(11, 28, 17)","('Soft', 'Hard', 'Hard')",5009.445853281655
2,"(34, 18, 4)","('Hard', 'Hard', 'Soft')",5009.489154172883
2,"(18, 34, 4)","('Hard', 'Hard', 'Soft')",5009.489154172883
2,"(4, 18, 34)","('Soft', 'Hard', 'Hard')",5009.489154172883
2,"(4, 34, 18)","('Soft', 'Hard', 'Hard')",5009.489154172883
2,"(18, 4, 34)","('Hard', 'Soft', 'Hard')",5009.489154172883
2,"(34, 4, 18)","('Hard', 'Soft', 'Hard')",5009.489154172883
2,"(1, 34, 21)","('Soft', 'Hard', 'Hard')",5009.5161217913055
2,"(34, 21, 1)","('Hard', 'Hard', 'Soft')",5009.5161217913055
2,"(1, 21, 34)","('Soft', 'Hard', 'Hard')",5009.5161217913055
2,"(21, 34, 1)","('Hard', 'Hard', 'Soft')",5009.5161217913055
2,"(21, 1, 34)","('Hard', 'Soft', 'Hard')",5009.5161217913055
2,"(34, 1, 21)","('Hard', 'Soft', 'Hard')",5009.5161217913055
2,"(13, 21, 22)","('Soft', 'Hard', 'Hard')",5009.525254618804
2,"(13, 22, 21)","('Soft', 'Hard', 'Hard')",5009.525254618804
2,"(22, 13, 21)","('Hard', 'Soft', 'Hard')",5009.525254618804
2,"(21, 13, 22)","('Hard', 'Soft', 'Hard')",5009.525254618804
2,"(22, 21, 13)","('Hard', 'Hard', 'Soft')",5009.525254618804
2,"(21, 22, 13)","('Hard', 'Hard', 'Soft')",5009.525254618804
2,"(23, 13, 20)","('Hard', 'Soft', 'Hard')",5009.577893707721
2,"(13, 20, 23)","('Soft', 'Hard', 'Hard')",5009.577893707721
2,"(20, 23, 13)","('Hard', 'Hard', 'Soft')",5009.577893707721
2,"(13, 23, 20)","('Soft', 'Hard', 'Hard')",5009.577893707721
2,"(23, 20, 13)","('Hard', 'Hard', 'Soft')",5009.577893707721
2,"(20, 13, 23)","('Hard', 'Soft', 'Hard')",5009.577893707721
2,"(31, 9, 16)","('Hard', 'Soft', 'Hard')",5009.580903135931
2,"(16, 9, 31)","('Hard', 'Soft', 'Hard')",5009.580903135931
2,"(9, 31, 16)","('Soft', 'Hard', 'Hard')",5009.580903135931
2,"(9, 16, 31)","('Soft', 'Hard', 'Hard')",5009.580903135931
2,"(31, 16, 9)","('Hard', 'Hard', 'Soft')",5009.580903135931
2,"(16, 31, 9)","('Hard', 'Hard', 'Soft')",5009.580903135931
2,"(8, 16, 32)","('Soft', 'Hard', 'Hard')",5009.60095937538
2,"(16, 32, 8)","('Hard', 'Hard', 'Soft')",5009.60095937538
2,"(32, 8, 16)","('Hard', 'Soft', 'Hard')",5009.60095937538
2,"(32, 16, 8)","('Hard', 'Hard', 'Soft')",5009.60095937538
2,"(8, 32, 16)","('Soft', 'Hard', 'Hard')",5009.60095937538
2,"(16, 8, 32)","('Hard', 'Soft', 'Hard')",5009.60095937538
2,"(30, 16, 10)","('Hard', 'Hard', 'Soft')",5009.637961024308
2,"(10, 30, 16)","('Soft', 'Hard', 'Hard')",5009.637961024308
2,"(16, 30, 10)","('Hard', 'Hard', 'Soft')",5009.637961024308
2,"(16, 10, 30)","('Hard', 'Soft', 'Hard')",5009.637961024308
2,"(10, 16, 30)","('Soft', 'Hard', 'Hard')",5009.637961024308
2,"(30, 10, 16)","('Hard', 'Soft', 'Hard')",5009.637961024308
2,"(34, 17, 5)","('Hard', 'Hard', 'Soft')",5009.639615835066
2,"(5, 34, 17)","('Soft', 'Hard', 'Hard')",5009.639615835066
2,"(5, 17, 34)","('Soft', 'Hard', 'Hard')",5009.639615835066
2,"(34, 5, 17)","('Hard', 'Soft', 'Hard')",5009.639615835066
2,"(17, 34, 5)","('Hard', 'Hard', 'Soft')",5009.639615835066
2,"(17, 5, 34)","('Hard', 'Soft', 'Hard')",5009.639615835066
2,"(24, 19, 13)","('Hard', 'Hard', 'Soft')",5009.683171885556
2,"(19, 24, 13)","('Hard', 'Hard', 'Soft')",5009.683171885556
2,"(24, 13, 19)","('Hard', 'Soft', 'Hard')",5009.683171885556
2,"(13, 24, 19)","('Soft', 'Hard', 'Hard')",5009.683171885556
2,"(13, 19, 24)","('Soft', 'Hard', 'Hard')",5009.683171885556
2,"(19, 13, 24)","('Hard', 'Soft', 'Hard')",5009.683171885556
2,"(27, 12, 17)","('Hard', 'Soft', 'Hard')",5009.683458970138
2,"(27, 17, 12)","('Hard', 'Hard', 'Soft')",5009.683458970138
2,"(17, 27, 12)","('Hard', 'Hard', 'Soft')",5009.683458970138
2,"(12, 27, 17)","('Soft', 'Hard', 'Hard')",5009.683458970138
2,"(17, 12, 27)","('Hard', 'Soft', 'Hard')",5009.683458970138
2,"(12, 17, 27)","('Soft', 'Hard', 'Hard')",5009.683458970138
2,"(1, 28, 27)","('Medium', 'Hard', 'Hard')",5009.684700924047
2,"(28, 27, 1)","('Hard', 'Hard', 'Medium')",5009.684700924047
2,"(1, 27, 28)","('Medium', 'Hard', 'Hard')",5009.684700924047
2,"(27, 28, 1)","('Hard', 'Hard', 'Medium')",5009.684700924047
2,"(27, 1, 28)","('Hard', 'Medium', 'Hard')",5009.684700924047
2,"(28, 1, 27)","('Hard', 'Medium', 'Hard')",5009.684700924047
2,"(16, 33, 7)","('Hard', 'Hard', 'Soft')",5009.698129742653
2,"(33, 16, 7)","('Hard', 'Hard', 'Soft')",5009.698129742653
2,"(16, 7, 33)","('Hard', 'Soft', 'Hard')",5009.698129742653
2,"(7, 16, 33)","('Soft', 'Hard', 'Hard')",5009.698129742653
2,"(33, 7, 16)","('Hard', 'Soft', 'Hard')",5009.698129742653
2,"(7, 33, 16)","('Soft', 'Hard', 'Hard')",5009.698129742653
2,"(1, 26, 29)","('Medium', 'Hard', 'Hard')",5009.737340012964
2,"(26, 29, 1)","('Hard', 'Hard', 'Medium')",5009.737340012964
2,"(29, 1, 26)","('Hard', 'Medium', 'Hard')",5009.737340012964
2,"(1, 29, 26)","('Medium', 'Hard', 'Hard')",5009.737340012964
2,"(26, 1, 29)","('Hard', 'Medium', 'Hard')",5009.737340012964
2,"(29, 26, 1)","('Hard', 'Hard', 'Medium')",5009.737340012964
2,"(16, 11, 29)","('Hard', 'Soft', 'Hard')",5009.772133040508
2,"(29, 16, 11)","('Hard', 'Hard', 'Soft')",5009.772133040508
2,"(16, 29, 11)","('Hard', 'Hard', 'Soft')",5009.772133040508
2,"(29, 11, 16)","('Hard', 'Soft', 'Hard')",5009.772133040508
2,"(11, 29, 16)","('Soft', 'Hard', 'Hard')",5009.772133040508
2,"(11, 16, 29)","('Soft', 'Hard', 'Hard')",5009.772133040508
2,"(2, 35, 19)","('Soft', 'Hard', 'Hard')",5009.8248116242185
2,"(19, 35, 2)","('Hard', 'Hard', 'Soft')",5009.8248116242185
2,"(35, 2, 19)","('Hard', 'Soft', 'Hard')",5009.8248116242185
2,"(2, 19, 35)","('Soft', 'Hard', 'Hard')",5009.8248116242185
2,"(19, 2, 35)","('Hard', 'Soft', 'Hard')",5009.8248116242185
2,"(35, 19, 2)","('Hard', 'Hard', 'Soft')",5009.8248116242185
2,"(13, 18, 25)","('Soft', 'Hard', 'Hard')",5009.841089152307
2,"(13, 25, 18)","('Soft', 'Hard', 'Hard')",5009.841089152307
2,"(25, 18, 13)","('Hard', 'Hard', 'Soft')",5009.841089152307
2,"(25, 13, 18)","('Hard', 'Soft', 'Hard')",5009.841089152307
2,"(18, 25, 13)","('Hard', 'Hard', 'Soft')",5009.841089152307
2,"(18, 13, 25)","('Hard', 'Soft', 'Hard')",5009.841089152307
2,"(3, 18, 35)","('Soft', 'Hard', 'Hard')",5009.842141962536
2,"(35, 3, 18)","('Hard', 'Soft', 'Hard')",5009.842141962536
2,"(18, 35, 3)","('Hard', 'Hard', 'Soft')",5009.842141962536
2,"(18, 3, 35)","('Hard', 'Soft', 'Hard')",5009.842141962536
2,"(35, 18, 3)","('Hard', 'Hard', 'Soft')",5009.842141962536
2,"(3, 35, 18)","('Soft', 'Hard', 'Hard')",5009.842141962536
2,"(25, 1, 30)","('Hard', 'Medium', 'Hard')",5009.842618190799
2,"(1, 30, 25)","('Medium', 'Hard', 'Hard')",5009.842618190799
2,"(30, 25, 1)","('Hard', 'Hard', 'Medium')",5009.842618190799
2,"(30, 1, 25)","('Hard', 'Medium', 'Hard')",5009.842618190799
2,"(1, 25, 30)","('Medium', 'Hard', 'Hard')",5009.842618190799
2,"(25, 30, 1)","('Hard', 'Hard', 'Medium')",5009.842618190799
2,"(16, 34, 6)","('Hard', 'Hard', 'Soft')",5009.87241423775
2,"(6, 34, 16)","('Soft', 'Hard', 'Hard')",5009.87241423775
2,"(16, 6, 34)","('Hard', 'Soft', 'Hard')",5009.87241423775
2,"(6, 16, 34)","('Soft', 'Hard', 'Hard')",5009.87241423775
2,"(34, 16, 6)","('Hard', 'Hard', 'Soft')",5009.87241423775
2,"(34, 6, 16)","('Hard', 'Soft', 'Hard')",5009.87241423775
2,"(35, 1, 20)","('Hard', 'Soft', 'Hard')",5009.884595413725
2,"(20, 1, 35)","('Hard', 'Soft', 'Hard')",5009.884595413725
2,"(1, 20, 35)","('Soft', 'Hard', 'Hard')",5009.884595413725
2,"(35, 20, 1)","('Hard', 'Hard', 'Soft')",5009.884595413725
2,"(1, 35, 20)","('Soft', 'Hard', 'Hard')",5009.884595413725
2,"(20, 35, 1)","('Hard', 'Hard', 'Soft')",5009.884595413725
2,"(35, 17, 4)","('Hard', 'Hard', 'Soft')",5009.941809041354
2,"(35, 4, 17)","('Hard', 'Soft', 'Hard')",5009.941809041354
2,"(17, 35, 4)","('Hard', 'Hard', 'Soft')",5009.941809041354
2,"(17, 4, 35)","('Hard', 'Soft', 'Hard')",5009.941809041354
2,"(4, 35, 17)","('Soft', 'Hard', 'Hard')",5009.941809041354
2,"(4, 17, 35)","('Soft', 'Hard', 'Hard')",5009.941809041354
2,"(16, 28, 12)","('Hard', 'Hard', 'Soft')",5009.983419184534
2,"(28, 16, 12)","('Hard', 'Hard', 'Soft')",5009.983419184534
2,"(28, 12, 16)","('Hard', 'Soft', 'Hard')",5009.983419184534
2,"(12, 16, 28)","('Soft', 'Hard', 'Hard')",5009.983419184534
2,"(16, 12, 28)","('Hard', 'Soft', 'Hard')",5009.983419184534
2,"(12, 28, 16)","('Soft', 'Hard', 'Hard')",5009.983419184534
2,"(31, 24, 1)","('Hard', 'Hard', 'Medium')",5010.00053545755
2,"(24, 1, 31)","('Hard', 'Medium', 'Hard')",5010.00053545755
2,"(24, 31, 1)","('Hard', 'Hard', 'Medium')",5010.00053545755
2,"(31, 1, 24)","('Hard', 'Medium', 'Hard')",5010.00053545755
2,"(1, 31, 24)","('Medium', 'Hard', 'Hard')",5010.00053545755
2,"(1, 24, 31)","('Medium', 'Hard', 'Hard')",5010.00053545755
2,"(32, 9, 15)","('Hard', 'Soft', 'Hard')",5010.017683685294
2,"(9, 32, 15)","('Soft', 'Hard', 'Hard')",5010.017683685294
2,"(15, 9, 32)","('Hard', 'Soft', 'Hard')",5010.017683685294
2,"(32, 15, 9)","('Hard', 'Hard', 'Soft')",5010.017683685294
2,"(15, 32, 9)","('Hard', 'Hard', 'Soft')",5010.017683685294
2,"(9, 15, 32)","('Soft', 'Hard', 'Hard')",5010.017683685294
2,"(15, 31, 10)","('Hard', 'Hard', 'Soft')",5010.048422029213
2,"(31, 15, 10)","('Hard', 'Hard', 'Soft')",5010.048422029213
2,"(10, 31, 15)","('Soft', 'Hard', 'Hard')",5010.048422029213
2,"(15, 10, 31)","('Hard', 'Soft', 'Hard')",5010.048422029213
2,"(10, 15, 31)","('Soft', 'Hard', 'Hard')",5010.048422029213
2,"(31, 10, 15)","('Hard', 'Soft', 'Hard')",5010.048422029213
2,"(13, 17, 26)","('Soft', 'Hard', 'Hard')",5010.0568681206505
2,"(17, 26, 13)","('Hard', 'Hard', 'Soft')",5010.0568681206505
2,"(13, 26, 17)","('Soft', 'Hard', 'Hard')",5010.0568681206505
2,"(17, 13, 26)","('Hard', 'Soft', 'Hard')",5010.0568681206505
2,"(26, 13, 17)","('Hard', 'Soft', 'Hard')",5010.0568681206505
2,"(26, 17, 13)","('Hard', 'Hard', 'Soft')",5010.0568681206505
2,"(8, 33, 15)","('Soft', 'Hard', 'Hard')",5010.064059469202
2,"(15, 33, 8)","('Hard', 'Hard', 'Soft')",5010.064059469202
2,"(33, 8, 15)","('Hard', 'Soft', 'Hard')",5010.064059469202
2,"(8, 15, 33)","('Soft', 'Hard', 'Hard')",5010.064059469202
2,"(15, 8, 33)","('Hard', 'Soft', 'Hard')",5010.064059469202
2,"(33, 15, 8)","('Hard', 'Hard', 'Soft')",5010.064059469202
2,"(5, 35, 16)","('Soft', 'Hard', 'Hard')",5010.123812860671
2,"(16, 35, 5)","('Hard', 'Hard', 'Soft')",5010.123812860671
2,"(5, 16, 35)","('Soft', 'Hard', 'Hard')",5010.123812860671
2,"(35, 5, 16)","('Hard', 'Soft', 'Hard')",5010.123812860671
2,"(16, 5, 35)","('Hard', 'Soft', 'Hard')",5010.123812860671
2,"(35, 16, 5)","('Hard', 'Hard', 'Soft')",5010.123812860671
2,"(14, 21, 21)","('Soft', 'Hard', 'Hard')",5010.139745409178
2,"(21, 14, 21)","('Hard', 'Soft', 'Hard')",5010.139745409178
2,"(21, 21, 14)","('Hard', 'Hard', 'Soft')",5010.139745409178
2,"(30, 11, 15)","('Hard', 'Soft', 'Hard')",5010.156274500955
2,"(11, 15, 30)","('Soft', 'Hard', 'Hard')",5010.156274500955
2,"(11, 30, 15)","('Soft', 'Hard', 'Hard')",5010.156274500955
2,"(30, 15, 11)","('Hard', 'Hard', 'Soft')",5010.156274500955
2,"(15, 30, 11)","('Hard', 'Hard', 'Soft')",5010.156274500955
2,"(15, 11, 30)","('Hard', 'Soft', 'Hard')",5010.156274500955
2,"(14, 22, 20)","('Soft', 'Hard', 'Hard')",5010.166064953637
2,"(14, 20, 22)","('Soft', 'Hard', 'Hard')",5010.166064953637
2,"(22, 14, 20)","('Hard', 'Soft', 'Hard')",5010.166064953637
2,"(20, 22, 14)","('Hard', 'Hard', 'Soft')",5010.166064953637
2,"(22, 20, 14)","('Hard', 'Hard', 'Soft')",5010.166064953637
2,"(20, 14, 22)","('Hard', 'Soft', 'Hard')",5010.166064953637
2,"(7, 34, 15)","('Soft', 'Hard', 'Hard')",5010.187549380933
2,"(15, 34, 7)","('Hard', 'Hard', 'Soft')",5010.187549380933
2,"(7, 15, 34)","('Soft', 'Hard', 'Hard')",5010.187549380933
2,"(34, 7, 15)","('Hard', 'Soft', 'Hard')",5010.187549380933
2,"(15, 7, 34)","('Hard', 'Soft', 'Hard')",5010.187549380933
2,"(34, 15, 7)","('Hard', 'Hard', 'Soft')",5010.187549380933
2,"(23, 1, 32)","('Hard', 'Medium', 'Hard')",5010.2110918132175
2,"(1, 23, 32)","('Medium', 'Hard', 'Hard')",5010.2110918132175
2,"(1, 32, 23)","('Medium', 'Hard', 'Hard')",5010.2110918132175
2,"(32, 23, 1)","('Hard', 'Hard', 'Medium')",5010.2110918132175
2,"(32, 1, 23)","('Hard', 'Medium', 'Hard')",5010.2110918132175
